timestamp,temperature,humidity,zone
2025-11-02 00:00:00,20.424331203161984,62.47097031737878,Zone_B_Street
2025-11-02 00:15:00,16.78335843113213,58.9858520409023,Zone_B_Street
2025-11-02 00:30:00,15.211893990778016,64.24517064453988,Zone_B_Street
2025-11-02 00:45:00,20.497553464842756,60.463839051502745,Zone_B_Street
2025-11-02 01:00:00,17.120052820931527,63.01764273939986,Zone_B_Street
2025-11-02 01:15:00,18.92820124968545,63.3955442644017,Zone_B_Street
2025-11-02 01:30:00,17.625432798354527,65.49295578921117,Zone_B_Street
2025-11-02 01:45:00,16.81266563596653,60.072977426359834,Zone_B_Street
2025-11-02 02:00:00,20.48206707338499,56.55905189971166,Zone_B_Street
2025-11-02 02:15:00,20.981384678941247,62.86210792641503,Zone_B_Street
2025-11-02 02:30:00,19.168467697453746,65.98108238389541,Zone_B_Street
2025-11-02 02:45:00,16.35423752438775,64.7334121283158,Zone_B_Street
2025-11-02 03:00:00,19.64509942168854,62.5406391741089,Zone_B_Street
2025-11-02 03:15:00,21.290976932603474,60.99476507403612,Zone_B_Street
2025-11-02 03:30:00,18.737825501795207,63.44052948030078,Zone_B_Street
2025-11-02 03:45:00,21.497188714570722,59.719618299649866,Zone_B_Street
2025-11-02 04:00:00,21.477035226240506,62.45271553871244,Zone_B_Street
2025-11-02 04:15:00,22.657493798306625,62.33780638899026,Zone_B_Street
2025-11-02 04:30:00,22.26595339079578,63.26847011209303,Zone_B_Street
2025-11-02 04:45:00,20.933199262161857,66.48363847373165,Zone_B_Street
2025-11-02 05:00:00,24.500762026984134,61.561289069665094,Zone_B_Street
2025-11-02 05:15:00,22.786754030378905,59.56734371463339,Zone_B_Street
2025-11-02 05:30:00,23.306412229634844,60.34042995227616,Zone_B_Street
2025-11-02 05:45:00,22.27308241523949,56.658057577912196,Zone_B_Street
2025-11-02 06:00:00,23.335076623212736,58.61057373782188,Zone_B_Street
2025-11-02 06:15:00,22.999811575110364,58.985225736083365,Zone_B_Street
2025-11-02 06:30:00,24.393211871215122,58.56024462747067,Zone_B_Street
2025-11-02 06:45:00,27.543014330294156,59.71943877801906,Zone_B_Street
2025-11-02 07:00:00,23.236243511115568,57.57870299992804,Zone_B_Street
2025-11-02 07:15:00,23.186855229700697,61.27774293873946,Zone_B_Street
2025-11-02 07:30:00,28.120172653065865,58.852363832741126,Zone_B_Street
2025-11-02 07:45:00,25.897457935367207,58.65453328706577,Zone_B_Street
2025-11-02 08:00:00,25.496390892010126,57.84421056697416,Zone_B_Street
2025-11-02 08:15:00,28.337708196192125,58.643670668659155,Zone_B_Street
2025-11-02 08:30:00,26.135383835438304,59.823912242309106,Zone_B_Street
2025-11-02 08:45:00,30.035743645820748,56.28770212327799,Zone_B_Street
2025-11-02 09:00:00,28.55242271294164,56.56244667828984,Zone_B_Street
2025-11-02 09:15:00,27.02733192517633,57.137028520009736,Zone_B_Street
2025-11-02 09:30:00,31.202729021354433,54.928198132179865,Zone_B_Street
2025-11-02 09:45:00,27.248775677007718,55.86707544364937,Zone_B_Street
2025-11-02 10:00:00,29.44327007693615,56.44948204155737,Zone_B_Street
2025-11-02 10:15:00,28.933302578273178,59.0581601368274,Zone_B_Street
2025-11-02 10:30:00,30.57200959665463,57.753484060469994,Zone_B_Street
2025-11-02 10:45:00,31.076917442565804,57.546389434249775,Zone_B_Street
2025-11-02 11:00:00,28.877635355043992,58.80401844546874,Zone_B_Street
2025-11-02 11:15:00,27.77379959649688,56.78290058199152,Zone_B_Street
2025-11-02 11:30:00,29.647182521277728,57.80659511573635,Zone_B_Street
2025-11-02 11:45:00,27.97272156156486,56.7999797244192,Zone_B_Street
2025-11-02 12:00:00,32.020080871289935,57.530724698799254,Zone_B_Street
2025-11-02 12:15:00,29.194097612817124,55.84090591506103,Zone_B_Street
2025-11-02 12:30:00,28.409241979900887,52.14803109932571,Zone_B_Street
2025-11-02 12:45:00,29.180946860813517,56.789085834417705,Zone_B_Street
2025-11-02 13:00:00,26.808939697150795,59.947718793332676,Zone_B_Street
2025-11-02 13:15:00,27.277229589709552,59.01164041599787,Zone_B_Street
2025-11-02 13:30:00,30.420018524473072,59.159156371648486,Zone_B_Street
2025-11-02 13:45:00,27.499022289206348,59.78164321901438,Zone_B_Street
2025-11-02 14:00:00,26.759760544899287,57.579238970569556,Zone_B_Street
2025-11-02 14:15:00,28.962327190303654,57.900222577903556,Zone_B_Street
2025-11-02 14:30:00,29.745322933450673,56.384636188257595,Zone_B_Street
2025-11-02 14:45:00,28.837629003392486,57.11233486550897,Zone_B_Street
2025-11-02 15:00:00,29.02960543464146,59.11022195598264,Zone_B_Street
2025-11-02 15:15:00,26.161536442646153,60.429731429037425,Zone_B_Street
